CustomerKey,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,CustomerSegment,FirstName,LastName,Gender,AnnualIncome,Occupation,RecentOrders,RecentRevenue,PreviousOrders,PreviousRevenue,OrderFrequencyChange,RevenueChange,RecencyRisk,FrequencyRisk,RevenueRisk,HighValueRisk,ChurnRiskScore,ChurnRiskLevel,RevenueDeclineValue,RevenueAtRisk,PriorityScore
28523,2016-12-18,194,1,2445.6742000000004,2,4,4,244,10,At Risk,CHARLES,JAMES,M,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28524,2016-12-23,189,1,2417.02,2,4,4,244,10,At Risk,PAULA,GILL,F,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28525,2017-06-25,5,1,574.98,5,4,3,543,12,Loyal Customers,DOMINIC,RODRIGUEZ,M,"$20,000 ",Manual,1.0,574.98,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28526,2017-06-23,7,1,85.95,5,4,2,542,11,Loyal Customers,LUKE,YANG,M,"$10,000 ",Manual,1.0,85.95,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28527,2017-06-23,7,1,587.55,5,4,3,543,12,Loyal Customers,DWAYNE,RUBIO,M,"$10,000 ",Manual,1.0,587.55,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28528,2017-03-26,96,1,759.6384,4,4,3,443,11,Loyal Customers,TASHA,CHANDE,F,"$20,000 ",Manual,0.0,0.0,1.0,759.6384,-1.0,-1.0,20,25,20,0,65,Critical,759.6384,759.6384,49376.49600000001
28529,2015-08-29,671,1,2049.0982,1,4,4,144,9,At Risk,TARA,CHANDE,F,"$20,000 ",Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28530,2017-06-01,29,1,615.5742,5,4,3,543,12,Loyal Customers,GAVIN,POWELL,M,"$20,000 ",Manual,1.0,615.5742,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28531,2017-03-05,117,1,759.6384,3,4,3,343,10,Needs Attention,JARED,REED,M,"$30,000 ",Clerical,0.0,0.0,1.0,759.6384,-1.0,-1.0,20,25,20,0,65,Critical,759.6384,759.6384,49376.49600000001
28532,2015-08-04,696,1,2071.4196,1,4,4,144,9,At Risk,TONY,XIE,M,"$30,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28533,2016-08-07,327,1,9.98,1,4,1,141,6,At Risk,CLAYTON,SUN,M,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28534,2017-01-18,163,1,603.49,3,4,3,343,10,Needs Attention,SABRINA,ROMERO,F,"$60,000 ",Professional,0.0,0.0,1.0,603.49,-1.0,-1.0,30,25,20,0,75,Critical,603.49,603.49,45261.75
28535,2016-08-09,325,1,2445.6742000000004,1,4,4,144,9,At Risk,LESLIE,FERRIER,F,"$70,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28536,2016-08-27,307,1,18.6242,1,4,1,141,6,At Risk,MARTHA,GUO,F,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28537,2016-12-13,199,1,43.6242,2,4,1,241,7,At Risk,CHRISTIAN,HAYES,M,"$50,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28538,2017-02-25,125,1,72.53999999999999,3,4,2,342,9,Needs Attention,JEROME,SANZ,M,"$10,000 ",Manual,0.0,0.0,1.0,72.53999999999999,-1.0,-1.0,30,25,20,0,75,Critical,72.53999999999999,72.53999999999999,5440.499999999999
28539,2016-10-14,259,1,118.0573,1,4,2,142,7,At Risk,BARBARA,ZHOU,F,"$10,000 ",Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28540,2015-08-20,680,1,2049.0982,1,4,4,144,9,At Risk,LEAH,ZHANG,F,"$30,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28541,2015-08-06,694,1,2049.0982,1,4,4,144,9,At Risk,ISABELLA,PEREZ,F,"$30,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28542,2016-08-22,312,1,87.27839999999999,1,4,2,142,7,At Risk,MARTHA,ZHAO,F,"$30,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28543,2016-10-01,272,1,158.1335,1,4,3,143,8,At Risk,ROGER,YE,M,"$30,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28544,2017-04-22,69,1,67.96,4,4,2,442,10,Loyal Customers,NICOLAS,SHAN,M,"$30,000 ",Clerical,1.0,67.96,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
28545,2016-12-25,187,1,132.6242,2,4,3,243,9,At Risk,MICHEAL,RAMOS,M,"$20,000 ",Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28546,2016-12-31,181,1,118.0573,2,4,2,242,8,At Risk,ALISHA,XU,F,"$20,000 ",Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28547,2015-08-11,689,1,2049.0982,1,4,4,144,9,At Risk,APRIL,SHEN,F,"$20,000 ",Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28548,2017-03-04,118,1,750.9942,3,4,3,343,10,Needs Attention,KRISTA,ORTEGA,F,"$20,000 ",Manual,0.0,0.0,1.0,750.9942,-1.0,-1.0,20,25,20,0,65,Critical,750.9942,750.9942,48814.623
28549,2017-01-10,171,1,2452.03,3,4,4,344,11,Needs Attention,LYDIA,SUBRAM,F,"$40,000 ",Skilled Manual,0.0,0.0,1.0,2452.03,-1.0,-1.0,30,25,20,5,80,Critical,2452.03,2452.03,196162.40000000002
28550,2017-05-14,47,1,123.98,5,4,3,543,12,Loyal Customers,WAYNE,ANDERSEN,M,"$10,000 ",Manual,1.0,123.97999999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28551,2016-11-03,239,1,69.99,2,4,2,242,8,At Risk,WARREN,XU,M,"$10,000 ",Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28552,2017-05-19,42,1,42.98,5,4,1,541,10,Loyal Customers,HOLLY,SUBRAM,F,"$20,000 ",Manual,1.0,42.98,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28553,2017-05-02,59,2,3121.8371,4,5,5,455,14,Champions,SABRINA,SERRANO,F,"$40,000 ",Skilled Manual,1.0,1050.4175,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
28554,2017-04-01,90,1,1034.0817,4,4,4,444,12,Champions,NATALIE,SANDERS,F,"$40,000 ",Skilled Manual,0.0,0.0,1.0,1034.0817,-1.0,-1.0,10,25,20,0,55,At Risk,1034.0817,1034.0817,56874.4935
28555,2017-04-01,90,1,1028.3975,4,4,3,443,11,Loyal Customers,MONIQUE,SERRANO,F,"$40,000 ",Skilled Manual,0.0,0.0,1.0,1028.3975,-1.0,-1.0,10,25,20,0,55,At Risk,1028.3975,1028.3975,56561.8625
28556,2017-04-26,65,1,1035.4275,4,4,4,444,12,Champions,ISABEL,GONZALES,F,"$40,000 ",Skilled Manual,1.0,1035.4275,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
28557,2017-01-12,169,1,2417.7142000000003,3,4,4,344,11,Needs Attention,CASEY,ALVAREZ,M,"$40,000 ",Skilled Manual,0.0,0.0,1.0,2417.7142000000003,-1.0,-1.0,30,25,20,5,80,Critical,2417.7142000000003,2417.7142000000003,193417.13600000003
28558,2017-06-02,28,1,102.95,5,4,2,542,11,Loyal Customers,DAWN,STONE,F,"$20,000 ",Manual,1.0,102.95,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28559,2015-09-11,658,1,2049.0982,1,4,4,144,9,At Risk,BILLY,GUTIERREZ,M,"$30,000 ",Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28560,2015-09-04,665,1,2071.4196,1,4,4,144,9,At Risk,PEGGY,SMITH,F,"$30,000 ",Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28561,2017-05-26,35,1,69.05,5,4,2,542,11,Loyal Customers,CARLOS,KELLY,M,"$10,000 ",Manual,1.0,69.05,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28562,2017-05-11,50,2,3101.4271000000003,5,5,5,555,15,Champions,PHILLIP,MARTINEZ,M,"$40,000 ",Skilled Manual,1.0,1030.0075,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
28563,2017-04-10,81,1,1086.9075,4,4,4,444,12,Champions,DENNIS,CAI,M,"$40,000 ",Clerical,1.0,1086.9075,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
28564,2017-05-31,30,1,1054.4275,5,4,4,544,13,Champions,ALISHA,DENG,F,"$40,000 ",Clerical,1.0,1054.4275,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28565,2017-06-26,4,1,115.0562,5,4,2,542,11,Loyal Customers,JAMES,ALLEN,M,"$10,000 ",Manual,1.0,115.0562,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28567,2017-05-03,58,1,69.99,4,4,2,442,10,Loyal Customers,ANN,KAPOOR,F,"$20,000 ",Manual,1.0,69.99,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28568,2017-05-26,35,1,1050.4175,5,4,4,544,13,Champions,DAISY,ALONSO,F,"$40,000 ",Clerical,1.0,1050.4175,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28569,2017-05-15,46,2,3084.5257,5,5,5,555,15,Champions,DUSTIN,JAI,M,"$40,000 ",Clerical,1.0,1035.4275,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
28570,2017-01-05,176,1,71.48,3,4,2,342,9,Needs Attention,JENNA,TURNER,F,"$40,000 ",Clerical,0.0,0.0,1.0,71.48,-1.0,-1.0,30,25,20,0,75,Critical,71.48,71.48,5361.0
28571,2017-06-22,8,1,57.0762,5,4,1,541,10,Loyal Customers,ANNA,TORRES,F,"$40,000 ",Clerical,1.0,57.0762,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28572,2016-11-09,233,1,41.54,2,4,1,241,7,At Risk,JEFFERY,YE,M,"$40,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28574,2015-02-26,855,1,3578.27,1,4,5,145,10,At Risk,KAYLA,FLORES,F,"$50,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28575,2017-03-11,111,1,69.99,3,4,2,342,9,Needs Attention,LINDA,GUTIERREZ,F,"$40,000 ",Clerical,0.0,0.0,1.0,69.99,-1.0,-1.0,20,25,20,0,65,Critical,69.99,69.99,4549.349999999999
28576,2017-05-01,60,1,43.6242,4,4,1,441,9,Loyal Customers,SUNIL,UPPAL,M,"$80,000 ",Skilled Manual,1.0,43.6242,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28577,2017-01-24,157,1,14.56,3,4,1,341,8,Needs Attention,AUSTIN,HARRIS,M,"$80,000 ",Skilled Manual,0.0,0.0,1.0,14.56,-1.0,-1.0,30,25,20,0,75,Critical,14.56,14.56,1092.0
28579,2017-06-05,25,1,14.56,5,4,1,541,10,Loyal Customers,GRACE,ROSS,F,"$80,000 ",Skilled Manual,1.0,14.56,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28580,2016-12-11,201,1,1214.85,2,4,4,244,10,At Risk,AIMEE,LIU,F,"$80,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28581,2017-06-04,26,1,118.0573,5,4,2,542,11,Loyal Customers,ALLISON,COLLINS,F,"$20,000 ",Manual,1.0,118.0573,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28582,2017-03-31,91,1,33.6442,4,4,1,441,9,Loyal Customers,OLIVIA,HALL,F,"$20,000 ",Clerical,0.0,0.0,1.0,33.6442,-1.0,-1.0,20,25,20,0,65,Critical,33.6442,33.6442,2186.873
28585,2017-02-20,130,1,33.6442,3,4,1,341,8,Needs Attention,JULIAN,RUSSELL,M,"$30,000 ",Clerical,0.0,0.0,1.0,33.6442,-1.0,-1.0,30,25,20,0,75,Critical,33.6442,33.6442,2523.315
28589,2016-10-12,261,1,69.99,1,4,2,142,7,At Risk,JOHN,WALKER,M,"$20,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28590,2016-09-20,283,1,57.1923,1,4,1,141,6,At Risk,GABRIEL,JAI,M,"$20,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28591,2017-01-28,153,1,34.99,3,4,1,341,8,Needs Attention,MARY,COLLINS,F,"$20,000 ",Clerical,0.0,0.0,1.0,34.99,-1.0,-1.0,30,25,20,0,75,Critical,34.99,34.99,2624.25
28592,2017-06-16,14,1,33.6442,5,4,1,541,10,Loyal Customers,ALYSSA,JOHNSON,F,"$20,000 ",Clerical,1.0,33.6442,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28593,2017-06-15,15,1,33.6442,5,4,1,541,10,Loyal Customers,FAITH,PETERSON,F,"$20,000 ",Clerical,1.0,33.6442,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28594,2017-02-14,136,1,48.0673,3,4,1,341,8,Needs Attention,SYDNEY,COOPER,F,"$20,000 ",Clerical,0.0,0.0,1.0,48.0673,-1.0,-1.0,30,25,20,0,75,Critical,48.0673,48.0673,3605.0475
28595,2016-10-11,262,1,48.0673,1,4,1,141,6,At Risk,XAVIER,JAMES,M,"$20,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28596,2017-06-16,14,1,7.95,5,4,1,541,10,Loyal Customers,HALEY,BUTLER,F,"$20,000 ",Clerical,1.0,7.95,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28597,2016-10-20,253,1,15.9,2,4,1,241,7,At Risk,BRIANNA,HARRIS,F,"$20,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28599,2016-10-30,243,1,15.9,2,4,1,241,7,At Risk,STEPHANIE,PERRY,F,"$30,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28600,2016-10-01,272,1,118.0573,1,4,2,142,7,At Risk,DESTINY,CLARK,F,"$30,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28601,2016-10-05,268,1,15.9,1,4,1,141,6,At Risk,CHRISTIAN,GONZALES,M,"$30,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28602,2017-04-19,72,1,141.6054,4,4,3,443,11,Loyal Customers,ISABELLA,MORGAN,F,"$20,000 ",Clerical,1.0,141.6054,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
28603,2017-03-06,116,1,7.95,3,4,1,341,8,Needs Attention,BRIAN,BELL,M,"$20,000 ",Clerical,0.0,0.0,1.0,7.95,-1.0,-1.0,20,25,20,0,65,Critical,7.95,7.95,516.75
28604,2016-08-09,325,1,7.95,1,4,1,141,6,At Risk,ALLISON,JAMES,F,"$20,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28606,2016-09-12,291,1,15.9,1,4,1,141,6,At Risk,JOSHUA,WILSON,M,"$20,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28607,2016-08-02,332,1,15.9,1,4,1,141,6,At Risk,HUNTER,SHARMA,M,"$20,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28608,2017-05-15,46,1,87.27839999999999,5,4,2,542,11,Loyal Customers,BRIAN,RICHARDSON,M,"$20,000 ",Clerical,1.0,87.27839999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28609,2017-04-18,73,1,76.0273,4,4,2,442,10,Loyal Customers,JOSE,HARRIS,M,"$30,000 ",Skilled Manual,1.0,76.0273,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
28610,2017-04-13,78,1,8.6442,4,4,1,441,9,Loyal Customers,JACQUELINE,BAILEY,F,"$30,000 ",Skilled Manual,1.0,8.6442,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
28611,2016-09-17,286,1,25.9326,1,4,1,141,6,At Risk,CHRISTIAN,ALEXANDER,M,"$30,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28612,2016-12-15,197,1,8.6442,2,4,1,241,7,At Risk,GABRIEL,ROBERTS,M,"$30,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28613,2017-05-28,33,1,17.2884,5,4,1,541,10,Loyal Customers,JAMES,CAMPBELL,M,"$30,000 ",Skilled Manual,1.0,17.2884,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28614,2016-11-16,226,1,25.9326,2,4,1,241,7,At Risk,LUIS,JENKINS,M,"$20,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28615,2016-11-04,238,1,17.2884,2,4,1,241,7,At Risk,JONATHAN,FLORES,M,"$20,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28616,2017-06-05,25,1,120.0,5,4,2,542,11,Loyal Customers,SARAH,HARRIS,F,"$30,000 ",Skilled Manual,1.0,120.0,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28617,2017-06-19,11,1,185.3557,5,4,3,543,12,Loyal Customers,NOAH,DAVIS,M,"$30,000 ",Skilled Manual,1.0,185.3557,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28620,2015-02-11,870,1,3578.27,1,4,5,145,10,At Risk,COLE,RICHARDSON,M,"$30,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28622,2017-02-16,134,1,112.5081,3,4,2,342,9,Needs Attention,JULIA,COOPER,F,"$40,000 ",Clerical,0.0,0.0,1.0,112.5081,-1.0,-1.0,30,25,20,0,75,Critical,112.5081,112.5081,8438.1075
28623,2016-09-23,280,1,77.26,1,4,2,142,7,At Risk,MARCUS,TURNER,M,"$40,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28624,2015-02-17,864,1,3578.27,1,4,5,145,10,At Risk,CARSON,JENKINS,M,"$40,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28626,2015-02-26,855,1,3578.27,1,4,5,145,10,At Risk,BAILEY,HERNANDEZ,F,"$40,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28630,2015-02-02,879,1,3578.27,1,4,5,145,10,At Risk,JACK,ZIMMERMAN,M,"$40,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28631,2016-08-14,320,1,188.7016,1,4,3,143,8,At Risk,ISAIAH,PHILLIPS,M,"$50,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28632,2016-11-05,237,1,123.0373,2,4,3,243,9,At Risk,KATHRYN,NATH,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28633,2016-10-29,244,1,245.94,2,4,3,243,9,At Risk,CHRISTINA,HOWARD,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28636,2017-06-28,2,1,106.0273,5,4,2,542,11,Loyal Customers,VICTORIA,BRYANT,F,"$40,000 ",Skilled Manual,1.0,106.0273,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28637,2017-03-27,95,1,66.53,4,4,2,442,10,Loyal Customers,BRANDON,LEE,M,"$40,000 ",Skilled Manual,0.0,0.0,1.0,66.53,-1.0,-1.0,20,25,20,0,65,Critical,66.53,66.53,4324.45
28638,2016-10-09,264,1,75.2484,1,4,2,142,7,At Risk,ALEXANDRA,THOMPSON,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28639,2016-12-28,184,1,223.83,2,4,3,243,9,At Risk,JACQUELINE,MORGAN,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28640,2017-01-24,157,1,69.99,3,4,2,342,9,Needs Attention,BRYCE,COOK,M,"$50,000 ",Skilled Manual,0.0,0.0,1.0,69.99,-1.0,-1.0,30,25,20,0,75,Critical,69.99,69.99,5249.25
28641,2017-03-11,111,1,112.95,3,4,2,342,9,Needs Attention,BRITTANY,BUTLER,F,"$50,000 ",Skilled Manual,0.0,0.0,1.0,112.95,-1.0,-1.0,20,25,20,0,65,Critical,112.95,112.95,7341.75
28642,2016-12-15,197,1,54.56,2,4,1,241,7,At Risk,LAUREN,WARD,F,"$50,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28646,2015-02-20,861,1,3578.27,1,4,5,145,10,At Risk,ALEXIS,MOORE,F,"$50,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28647,2015-02-20,861,1,3578.27,1,4,5,145,10,At Risk,HANNAH,FOSTER,F,"$50,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28652,2015-03-12,841,1,3578.27,1,4,5,145,10,At Risk,MARIAH,MURPHY,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28656,2015-03-01,852,1,3578.27,1,4,5,145,10,At Risk,LUCAS,MURPHY,M,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28659,2015-07-27,704,1,2443.35,1,4,4,144,9,At Risk,VANESSA,SIMMONS,F,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
28662,2017-01-10,171,1,1282.81,3,4,4,344,11,Needs Attention,ISAIAH,MURPHY,M,"$70,000 ",Professional,0.0,0.0,1.0,1282.81,-1.0,-1.0,30,25,20,0,75,Critical,1282.81,1282.81,96210.75
28664,2017-04-12,79,1,1214.85,4,4,4,444,12,Champions,ASHLEE,SHARMA,F,"$70,000 ",Skilled Manual,1.0,1214.85,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
28665,2017-05-27,34,1,1296.9362,5,4,4,544,13,Champions,DONNA,ANAND,F,"$70,000 ",Skilled Manual,1.0,1296.9361999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28666,2017-06-19,11,1,1272.83,5,4,4,544,13,Champions,KELVIN,ZHU,M,"$70,000 ",Skilled Manual,1.0,1272.83,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
28667,2016-07-14,351,1,790.4173000000001,1,4,3,143,8,At Risk,DEVIN,WILLIAMS,M,"$70,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28668,2016-09-24,279,1,96.96,1,4,2,142,7,At Risk,JEREMY,PARKER,M,"$40,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28669,2015-07-26,705,1,2181.5625,1,4,4,144,9,At Risk,JORDAN,CARTER,M,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28671,2016-07-22,343,1,742.35,1,4,3,143,8,At Risk,GABRIELLE,RUSSELL,F,"$70,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28672,2016-07-14,351,1,777.34,1,4,3,143,8,At Risk,BLAKE,JOHNSON,M,"$70,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28673,2016-08-13,321,1,823.0904,1,4,3,143,8,At Risk,ARIANNA,REED,F,"$70,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28674,2016-08-25,309,1,871.1577,1,4,3,143,8,At Risk,NATHAN,YANG,M,"$80,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28678,2016-08-15,319,1,776.23,1,4,3,143,8,At Risk,BEN,ADAMS,M,"$80,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
28679,2017-06-15,15,1,54.56,5,4,1,541,10,Loyal Customers,JULIAN,BRYANT,M,"$60,000 ",Professional,1.0,54.559999999999995,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
