CustomerKey,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,CustomerSegment,FirstName,LastName,Gender,AnnualIncome,Occupation
28759,2017-06-29,1,1,103.60419999999999,5,4,2,542,11,Loyal Customers,MELISSA,RIVERA,F,"$40,000 ",Clerical
28760,2017-06-09,21,1,32.97,5,4,1,541,10,Loyal Customers,LUCAS,HALL,M,"$40,000 ",Clerical
28764,2016-08-12,322,1,54.559999999999995,1,4,1,141,6,At Risk,FRANK,RUBIO,M,"$40,000 ",Clerical
28766,2015-07-08,723,1,2443.35,1,4,4,144,9,At Risk,JOE,ALONSO,M,"$40,000 ",Clerical
28767,2016-11-27,215,1,69.99,2,4,2,242,8,At Risk,GILBERT,HU,M,"$40,000 ",Clerical
28768,2017-05-04,57,1,9.98,4,4,1,441,9,Loyal Customers,EMMANUEL,RODRIGUEZ,M,"$80,000 ",Skilled Manual
28769,2016-08-16,318,1,759.6384,1,4,3,143,8,At Risk,BRIANNA,FOSTER,F,"$80,000 ",Skilled Manual
28770,2016-08-22,312,1,775.9942,1,4,3,143,8,At Risk,SEBASTIAN,JAMES,M,"$80,000 ",Skilled Manual
28771,2017-06-28,2,1,69.99,5,4,2,542,11,Loyal Customers,KATHERINE,RUSSELL,F,"$20,000 ",Manual
28773,2016-12-27,185,1,135.9,2,4,3,243,9,At Risk,GERALD,MALHOTRA,M,"$30,000 ",Clerical
28776,2017-01-16,165,1,4.58,3,4,1,341,8,Needs Attention,ABIGAIL,MORRIS,F,"$20,000 ",Clerical
28777,2017-05-27,34,1,53.99,5,4,1,541,10,Loyal Customers,BRITTANY,WOOD,F,"$20,000 ",Clerical
28778,2015-02-02,879,1,3578.27,1,4,5,145,10,At Risk,MAURICE,SHARMA,M,"$30,000 ",Clerical
28779,2017-03-27,95,1,40.9126,4,4,1,441,9,Loyal Customers,MORGAN,REED,F,"$30,000 ",Clerical
28780,2016-12-15,197,1,15.9,2,4,1,241,7,At Risk,MELISSA,GRIFFIN,F,"$20,000 ",Clerical
28781,2017-02-06,144,1,6.87,3,4,1,341,8,Needs Attention,ALEX,COLLINS,M,"$20,000 ",Clerical
28783,2016-10-30,243,1,33.6442,2,4,1,241,7,At Risk,MAKAYLA,RIVERA,F,"$20,000 ",Clerical
28784,2017-06-23,7,1,51.6242,5,4,1,541,10,Loyal Customers,BRIANA,GOMEZ,F,"$20,000 ",Clerical
28785,2016-12-23,189,1,34.99,2,4,1,241,7,At Risk,JOSE,FOSTER,M,"$20,000 ",Clerical
28786,2016-11-28,214,1,135.9,2,4,3,243,9,At Risk,ERICK,PRASAD,M,"$20,000 ",Clerical
28787,2017-03-29,93,1,22.97,4,4,1,441,9,Loyal Customers,GABRIELLE,WOOD,F,"$20,000 ",Clerical
28788,2016-08-01,333,1,17.2884,1,4,1,141,6,At Risk,DOMINIQUE,MARTINEZ,F,"$30,000 ",Skilled Manual
28791,2016-08-30,304,1,62.54,1,4,2,142,7,At Risk,RICHARD,JOHNSTON,M,"$40,000 ",Clerical
28793,2016-08-25,309,1,49.98,1,4,1,141,6,At Risk,ALEXANDER,JACKSON,,"$40,000 ",Clerical
28796,2016-10-04,269,1,87.6142,1,4,2,142,7,At Risk,CAMERON,COLEMAN,M,"$40,000 ",Clerical
28798,2015-08-27,673,1,2443.35,1,4,4,144,9,At Risk,TIMOTHY,PHILLIPS,M,"$40,000 ",Clerical
28800,2017-05-10,51,1,49.98,4,4,1,441,9,Loyal Customers,MASON,SANCHEZ,M,"$40,000 ",Clerical
28801,2016-12-27,185,1,81.84,2,4,2,242,8,At Risk,KATELYN,HALL,F,"$60,000 ",Skilled Manual
28802,2015-08-04,696,1,2443.35,1,4,4,144,9,At Risk,ALLISON,NELSON,F,"$60,000 ",Skilled Manual
28803,2016-10-29,244,1,54.559999999999995,2,4,1,241,7,At Risk,GABRIELLA,EDWARDS,F,"$60,000 ",Skilled Manual
28806,2016-09-22,281,1,116.5942,1,4,2,142,7,At Risk,RANDALL,HERNANDEZ,M,"$40,000 ",Skilled Manual
28808,2017-01-01,180,1,74.97,2,4,2,242,8,At Risk,TRINITY,WATSON,F,"$40,000 ",Skilled Manual
28809,2016-10-07,266,1,49.98,1,4,1,141,6,At Risk,ISAAC,COOPER,M,"$40,000 ",Skilled Manual
28810,2016-08-25,309,1,103.97,1,4,2,142,7,At Risk,KAYLEE,BLUE,F,"$40,000 ",Skilled Manual
28811,2017-02-12,138,1,66.6142,3,4,2,342,9,Needs Attention,CALEB,PHILLIPS,M,"$40,000 ",Skilled Manual
28812,2017-02-15,135,1,49.98,3,4,1,341,8,Needs Attention,BRIANNA,WATSON,F,"$40,000 ",Skilled Manual
28813,2016-09-14,289,1,75.2484,1,4,2,142,7,At Risk,CAMERON,WASHINGTON,M,"$40,000 ",Skilled Manual
28814,2017-05-29,32,1,58.55,5,4,1,541,10,Loyal Customers,ANNA,BUTLER,F,"$50,000 ",Skilled Manual
28815,2017-05-21,40,1,87.53,5,4,2,542,11,Loyal Customers,LAUREN,JAMES,F,"$50,000 ",Skilled Manual
28816,2017-02-22,128,1,29.57,3,4,1,341,8,Needs Attention,JESSICA,COX,F,"$50,000 ",Skilled Manual
28817,2016-08-25,309,1,69.99,1,4,2,142,7,At Risk,JAMES,LEE,M,"$50,000 ",Skilled Manual
28818,2015-08-15,685,1,2181.5625,1,4,4,144,9,At Risk,DWAYNE,HERNANDEZ,M,"$60,000 ",Skilled Manual
28819,2015-08-06,694,1,2181.5625,1,4,4,144,9,At Risk,GRACE,BENNETT,F,"$60,000 ",Skilled Manual
28828,2016-09-17,286,1,750.9942,1,4,3,143,8,At Risk,ANDREA,MURPHY,F,"$70,000 ",Professional
28832,2015-08-07,693,1,2181.5625,1,4,4,144,9,At Risk,JOSEPH,RODRIGUEZ,M,"$40,000 ",Skilled Manual
28834,2015-08-20,680,1,2443.35,1,4,4,144,9,At Risk,NATALIE,HILL,F,"$60,000 ",Skilled Manual
28836,2015-08-18,682,1,2443.35,1,4,4,144,9,At Risk,LAUREN,COOK,F,"$60,000 ",Professional
28837,2015-08-12,688,1,2181.5625,1,4,4,144,9,At Risk,VICTORIA,RODRIGUEZ,F,"$60,000 ",Professional
28840,2016-09-03,300,1,843.4362,1,4,3,143,8,At Risk,VALERIE,HARRISON,F,"$70,000 ",Professional
28841,2016-09-18,285,1,765.32,1,4,3,143,8,At Risk,SAMUEL,GONZALES,M,"$70,000 ",Professional
28842,2016-09-13,290,1,835.6657,1,4,3,143,8,At Risk,NICOLE,BAILEY,F,"$70,000 ",Professional
28844,2016-09-24,279,1,776.23,1,4,3,143,8,At Risk,EMMA,RIVERA,F,"$70,000 ",Skilled Manual
28845,2016-10-30,243,1,742.35,2,4,3,243,9,At Risk,KAITLYN,SIMMONS,F,"$70,000 ",Skilled Manual
28846,2016-10-01,272,1,742.35,1,4,3,143,8,At Risk,CYNTHIA,LOPEZ,F,"$70,000 ",Skilled Manual
28847,2016-10-14,259,1,775.9942,1,4,3,143,8,At Risk,CARLY,XU,F,"$70,000 ",Skilled Manual
28848,2015-08-14,686,1,2181.5625,1,4,4,144,9,At Risk,JUSTIN,BUTLER,M,"$40,000 ",Professional
28850,2015-08-06,694,1,2443.35,1,4,4,144,9,At Risk,NELSON,HERNANDEZ,M,"$60,000 ",Professional
28854,2016-11-09,233,1,775.9942,2,4,3,243,9,At Risk,MORGAN,WALKER,F,"$70,000 ",Professional
28855,2017-01-16,165,1,153.1235,3,4,3,343,10,Needs Attention,ALEXANDRA,PEREZ,F,"$40,000 ",Professional
28858,2016-12-09,203,1,25.880000000000003,2,4,1,241,7,At Risk,AIDAN,HUGHES,M,"$80,000 ",Skilled Manual
28859,2016-11-30,212,1,777.34,2,4,3,243,9,At Risk,MICAH,CAI,M,"$80,000 ",Skilled Manual
28860,2016-11-16,226,1,57.959999999999994,2,4,1,241,7,At Risk,IAN,ANDERSON,M,"$60,000 ",Professional
28861,2017-04-17,74,1,57.959999999999994,4,4,1,441,9,Loyal Customers,ALEXANDRA,WALKER,F,"$40,000 ",Skilled Manual
28862,2016-08-29,305,1,49.98,1,4,1,141,6,At Risk,CATHERINE,RAMIREZ,F,"$40,000 ",Skilled Manual
28864,2017-03-28,94,1,86.94,4,4,2,442,10,Loyal Customers,NATALIE,MURPHY,F,"$40,000 ",Skilled Manual
28865,2016-12-16,196,1,62.54,2,4,2,242,8,At Risk,ALEX,REED,M,"$50,000 ",Skilled Manual
28866,2016-10-30,243,1,146.94,2,4,3,243,9,At Risk,AARON,ADAMS,M,"$50,000 ",Skilled Manual
28867,2016-12-29,183,1,91.60419999999999,2,4,2,242,8,At Risk,NATALIE,MARTINEZ,F,"$50,000 ",Skilled Manual
28868,2017-06-26,4,1,57.959999999999994,5,4,1,541,10,Loyal Customers,JASON,CHEN,M,"$50,000 ",Skilled Manual
28869,2016-11-05,237,1,775.9942,2,4,3,243,9,At Risk,ISABELLA,HOWARD,F,"$70,000 ",Skilled Manual
28870,2016-11-07,235,1,765.32,2,4,3,243,9,At Risk,BRIAN,WATSON,M,"$70,000 ",Skilled Manual
28871,2016-11-01,241,1,841.3499,2,4,3,243,9,At Risk,JASMINE,WEST,F,"$70,000 ",Skilled Manual
28872,2016-09-12,291,1,64.97,1,4,2,142,7,At Risk,KELLI,HE,F,"$130,000 ",Management
28874,2016-11-23,219,1,9.98,2,4,1,241,7,At Risk,ALEXA,BROOKS,F,"$70,000 ",Professional
28875,2017-06-14,16,1,43.6242,5,4,1,541,10,Loyal Customers,DENISE,SMITH,M,"$110,000 ",Professional
28876,2016-12-14,198,1,2214.1625,2,4,4,244,10,At Risk,AUSTIN,GARCIA,M,"$130,000 ",Professional
28877,2016-09-01,302,1,25.96,1,4,1,141,6,At Risk,JOE,VANCE,M,"$150,000 ",Professional
28878,2017-04-23,68,1,16.55,4,4,1,441,9,Loyal Customers,ALVIN,GUO,M,"$160,000 ",Professional
28879,2017-01-14,167,1,113.9026,3,4,2,342,9,Needs Attention,EDWIN,XIE,M,"$170,000 ",Management
28880,2016-10-10,263,1,644.9126,1,4,3,143,8,At Risk,FELICIA,MOYER,F,"$170,000 ",Management
28881,2016-12-15,197,1,44.97,2,4,1,241,7,At Risk,ALLEN,KAPOOR,M,"$110,000 ",Professional
28882,2016-11-13,229,1,14.56,2,4,1,241,7,At Risk,TASHA,SHEN,F,"$110,000 ",Professional
28883,2017-04-15,76,1,41.6242,4,4,1,441,9,Loyal Customers,EDDIE,ROMERO,M,"$120,000 ",Professional
28884,2017-06-20,10,1,23.880000000000003,5,4,1,541,10,Loyal Customers,SHEILA,SUAREZ,F,"$170,000 ",Professional
28885,2017-06-03,27,2,4244.9254,5,5,5,555,15,Champions,KELVIN,RAJI,M,"$90,000 ",Professional
28886,2017-06-05,25,1,62.2584,5,4,2,542,11,Loyal Customers,FRANKLIN,JAI,M,"$100,000 ",Professional
28887,2017-03-01,121,1,43.6242,3,4,1,341,8,Needs Attention,CASEY,SERRANO,M,"$120,000 ",Professional
28889,2017-02-16,134,1,22.92,3,4,1,341,8,Needs Attention,ALISON,BECK,F,"$80,000 ",Management
28890,2017-01-07,174,1,113.03730000000002,3,4,2,342,9,Needs Attention,JACLYN,MA,F,"$90,000 ",Professional
28891,2017-02-22,128,1,41.6242,3,4,1,341,8,Needs Attention,JASMINE,SMITH,F,"$130,000 ",Professional
28892,2017-02-15,135,1,42.98,3,4,1,341,8,Needs Attention,MARISSA,BRYANT,F,"$130,000 ",Professional
28893,2016-11-06,236,1,30.46,2,4,1,241,7,At Risk,JESSIE,GUTIERREZ,F,"$80,000 ",Professional
28894,2017-05-28,33,1,64.97,5,4,2,542,11,Loyal Customers,MAURICE,XU,M,"$100,000 ",Management
28896,2016-09-20,283,1,42.98,1,4,1,141,6,At Risk,EDWARD,DAVIS,M,"$70,000 ",Professional
28898,2016-09-07,296,1,90.3926,1,4,2,142,7,At Risk,MELANIE,PATTERSON,F,"$130,000 ",Professional
28899,2017-06-27,3,1,88.5942,5,4,2,542,11,Loyal Customers,ALEJANDRO,ANAND,M,"$130,000 ",Professional
28900,2016-11-30,212,1,62.0662,2,4,2,242,8,At Risk,JASMINE,PRICE,F,"$110,000 ",Management
28901,2017-01-22,159,1,2181.5625,3,4,4,344,11,Needs Attention,MARTHA,HEE,F,"$120,000 ",Management
28902,2017-01-29,152,1,2270.2098,3,4,4,344,11,Needs Attention,SUZANNE,SHE,F,"$120,000 ",Management
28903,2016-08-15,319,1,69.05,1,4,2,142,7,At Risk,KARA,LUO,F,"$130,000 ",Professional
28904,2016-09-18,285,2,2878.5681999999997,1,5,5,155,11,At Risk,IAN,FLORES,M,"$70,000 ",Skilled Manual
28905,2016-10-27,246,1,18.624200000000002,2,4,1,241,7,At Risk,KATHERINE,BAILEY,F,"$80,000 ",Professional
28906,2017-04-16,75,1,9.98,4,4,1,441,9,Loyal Customers,STEVE,XU,M,"$80,000 ",Professional
28907,2017-03-25,97,1,47.559999999999995,4,4,1,441,9,Loyal Customers,BLAKE,JENKINS,M,"$160,000 ",Professional
28908,2016-08-05,329,1,70.82,1,4,2,142,7,At Risk,DOMINIQUE,SAI,F,"$170,000 ",Management
28909,2017-02-24,126,1,14.56,3,4,1,341,8,Needs Attention,TOMMY,CHAMPION,M,"$90,000 ",Management
28910,2017-03-22,100,1,61.6042,4,4,2,442,10,Loyal Customers,MELODY,MARTIN,F,"$90,000 ",Management
28911,2017-02-05,145,1,9.98,3,4,1,341,8,Needs Attention,LEVI,RODRIGUEZ,M,"$90,000 ",Management
28912,2017-04-04,87,1,58.04730000000001,4,4,1,441,9,Loyal Customers,ALEJANDRO,ZHU,M,"$100,000 ",Management
28913,2017-04-24,67,1,47.559999999999995,4,4,1,441,9,Loyal Customers,KRISTA,DIAZ,F,"$150,000 ",Management
28914,2016-11-11,231,1,51.55,2,4,1,241,7,At Risk,ALICIA,RAI,F,"$170,000 ",Management
28915,2016-12-16,196,1,43.6242,2,4,1,241,7,At Risk,JOHNNY,YUAN,M,"$80,000 ",Management
28916,2016-10-30,243,1,583.85,2,4,3,243,9,At Risk,KATHRYN,SHAN,F,"$160,000 ",Management
28918,2016-08-26,308,1,47.559999999999995,1,4,1,141,6,At Risk,GINA,BLANCO,F,"$130,000 ",Management
28919,2016-09-03,300,1,14.97,1,4,1,141,6,At Risk,KRYSTAL,WAGNER,F,"$90,000 ",Skilled Manual
28920,2017-05-10,51,1,12.27,4,4,1,441,9,Loyal Customers,RENÉE,ALVAREZ,F,"$120,000 ",Management
28921,2016-09-23,280,1,209.95999999999998,1,4,3,143,8,At Risk,COREY,DENG,M,"$120,000 ",Management
28922,2017-02-22,128,1,57.0762,3,4,1,341,8,Needs Attention,BRENT,YE,M,"$60,000 ",Professional
28923,2016-09-16,287,1,2401.3584,1,4,4,144,9,At Risk,ROBERTO,HERNANDEZ,M,"$70,000 ",Professional
28924,2017-06-24,6,1,14.97,5,4,1,541,10,Loyal Customers,SYDNEY,WASHINGTON,F,"$70,000 ",Professional
28925,2017-05-19,42,1,14.56,5,4,1,541,10,Loyal Customers,WARREN,LU,M,"$70,000 ",Professional
28926,2017-05-16,45,1,14.56,5,4,1,541,10,Loyal Customers,DANNY,SCHMIDT,M,"$70,000 ",Professional
28927,2016-09-06,297,1,2417.7142000000003,1,4,4,144,9,At Risk,JERMAINE,RANA,M,"$80,000 ",Professional
28928,2016-09-30,273,1,2471.7042,1,4,4,144,9,At Risk,MARGARET,WU,F,"$80,000 ",Professional
28929,2017-04-13,78,1,16.85,4,4,1,441,9,Loyal Customers,MARIE,FERNANDEZ,F,"$70,000 ",Professional
28930,2017-06-12,18,1,38.410000000000004,5,4,1,541,10,Loyal Customers,JARROD,KAPOOR,M,"$80,000 ",Professional
28931,2016-12-19,193,1,171.27,2,4,3,243,9,At Risk,DARREN,JIMÉNEZ,M,"$80,000 ",Professional
28932,2017-06-14,16,1,93.97,5,4,2,542,11,Loyal Customers,MARSHALL,ASHE,M,"$70,000 ",Professional
28933,2017-04-24,67,1,57.0762,4,4,1,441,9,Loyal Customers,COLLEEN,RAI,F,"$70,000 ",Professional
28934,2017-02-18,132,1,90.7204,3,4,2,342,9,Needs Attention,RICARDO,NARA,M,"$70,000 ",Professional
28935,2016-09-19,284,1,2417.7142000000003,1,4,4,144,9,At Risk,EDDIE,JOHNSEN,M,"$90,000 ",Professional
28936,2016-09-14,289,1,14.56,1,4,1,141,6,At Risk,KARLA,RAJE,F,"$80,000 ",Professional
28937,2016-12-24,188,1,14.56,2,4,1,241,7,At Risk,TOMMY,NATH,M,"$80,000 ",Professional
28938,2017-05-06,55,1,19.98,4,4,1,441,9,Loyal Customers,SARAH,MOORE,F,"$80,000 ",Professional
28939,2016-09-04,299,1,29.96,1,4,1,141,6,At Risk,RONALD,FERNANDEZ,M,"$80,000 ",Professional
28940,2016-09-26,277,1,2410.0026000000003,1,4,4,144,9,At Risk,KRISTINE,SERRANO,F,"$80,000 ",Professional
28941,2017-04-24,67,1,84.95,4,4,2,442,10,Loyal Customers,DEANNA,MORENO,F,"$80,000 ",Professional
28942,2016-10-18,255,1,19.98,2,4,1,241,7,At Risk,FREDERICK,RAMAN,M,"$90,000 ",Professional
28943,2017-01-02,179,1,64.95,2,4,2,242,8,At Risk,ARTHUR,MARTIN,M,"$90,000 ",Professional
28944,2017-02-22,128,1,42.2584,3,4,1,341,8,Needs Attention,WHITNEY,MALHOTRA,F,"$90,000 ",Professional
28945,2016-10-22,251,1,88.94,2,4,2,242,8,At Risk,RAFAEL,LAL,M,"$80,000 ",Professional
28947,2016-12-10,202,1,29.96,2,4,1,241,7,At Risk,GRANT,NATH,M,"$120,000 ",Professional
28948,2016-09-02,301,1,2419.06,1,4,4,144,9,At Risk,VALERIE,YE,F,"$120,000 ",Professional
28949,2016-09-16,287,1,2471.7042,1,4,4,144,9,At Risk,LANCE,RAMOS,M,"$130,000 ",Management
28950,2016-10-18,255,1,53.6242,2,4,1,241,7,At Risk,CARL,LAL,M,"$90,000 ",Professional
28951,2017-01-16,165,1,29.97,3,4,1,341,8,Needs Attention,MONICA,RODRIGUEZ,F,"$90,000 ",Professional
28952,2016-09-27,276,1,2536.01,1,4,4,144,9,At Risk,ARTURO,HUANG,M,"$100,000 ",Management
28953,2016-09-24,279,1,2485.1562000000004,1,4,4,144,9,At Risk,TRISHA,GAO,F,"$100,000 ",Management
28954,2016-10-21,252,1,2410.0026000000003,2,4,4,244,10,At Risk,OMAR,HU,M,"$100,000 ",Management
28955,2017-06-30,0,1,19.97,5,4,1,541,10,Loyal Customers,EMMANUEL,FERNANDEZ,M,"$80,000 ",Professional
28956,2017-01-18,163,1,29.96,3,4,1,341,8,Needs Attention,COLLEEN,XU,F,"$80,000 ",Professional
28957,2016-10-31,242,1,2417.7142000000003,2,4,4,244,10,At Risk,KATE,XU,F,"$120,000 ",Professional
28958,2017-06-05,25,1,24.97,5,4,1,541,10,Loyal Customers,RANDY,LIANG,M,"$130,000 ",Management
28959,2016-10-25,248,1,34.95,2,4,1,241,7,At Risk,JIMMY,ASHE,M,"$130,000 ",Management
28961,2016-10-14,259,1,2483.7615,1,4,4,144,9,At Risk,MATHEW,RAMOS,M,"$100,000 ",Management
28962,2016-10-22,251,1,2509.1262,2,4,4,244,10,At Risk,STANLEY,LOPEZ,M,"$100,000 ",Management
28963,2016-10-23,250,1,2421.02,2,4,4,244,10,At Risk,ROSS,PRASAD,M,"$110,000 ",Management
28964,2016-10-26,247,1,69.99,2,4,2,242,8,At Risk,TREVOR,FOSTER,M,"$40,000 ",Professional
28965,2017-05-08,53,1,95.5942,4,4,2,442,10,Loyal Customers,TRINITY,MORRIS,F,"$40,000 ",Professional
28967,2016-08-24,310,1,17.2884,1,4,1,141,6,At Risk,JESSICA,MORRIS,F,"$30,000 ",Professional
28968,2017-02-19,131,1,4.58,3,4,1,341,8,Needs Attention,MARCUS,MORGAN,M,"$30,000 ",Professional
28969,2016-11-13,229,1,71.2784,2,4,2,242,8,At Risk,EDUARDO,FLORES,M,"$30,000 ",Professional
28970,2017-05-08,53,1,87.6142,4,4,2,442,10,Loyal Customers,DANIELLE,PETERSON,F,"$60,000 ",Management
28971,2016-08-10,324,1,54.559999999999995,1,4,1,141,6,At Risk,JASON,SHAN,M,"$60,000 ",Management
28972,2017-02-26,124,1,91.60419999999999,3,4,2,342,9,Needs Attention,TAYLOR,BENNETT,F,"$60,000 ",Management
28973,2017-04-30,61,1,24.99,4,4,1,441,9,Loyal Customers,BRYAN,COOPER,M,"$60,000 ",Management
28974,2017-04-07,84,1,49.98,4,4,1,441,9,Loyal Customers,KELLY,HAYES,F,"$60,000 ",Management
28975,2017-05-09,52,1,104.2284,4,4,2,442,10,Loyal Customers,WALTER,GILL,M,"$40,000 ",Professional
28976,2016-11-15,227,1,93.5381,2,4,2,242,8,At Risk,CHRISTINA,PETERSON,F,"$60,000 ",Management
28977,2016-12-01,211,1,98.0473,2,4,2,242,8,At Risk,CARLOS,NELSON,M,"$60,000 ",Management
28979,2016-09-25,278,1,66.95,1,4,2,142,7,At Risk,MATTHEW,WILLIAMS,M,"$60,000 ",Management
28980,2016-11-22,220,1,73.86,2,4,2,242,8,At Risk,ALYSSA,WATSON,F,"$60,000 ",Management
28981,2016-09-19,284,1,54.559999999999995,1,4,1,141,6,At Risk,LUKE,JAI,,"$60,000 ",Management
28982,2016-11-05,237,1,54.559999999999995,2,4,1,241,7,At Risk,SYDNEY,WATSON,F,"$60,000 ",Management
28983,2017-02-12,138,1,91.60419999999999,3,4,2,342,9,Needs Attention,SEAN,LOPEZ,M,"$60,000 ",Management
28984,2017-01-24,157,1,82.95,3,4,2,342,9,Needs Attention,KATHERINE,COX,F,"$60,000 ",Management
28985,2016-09-24,279,1,101.0662,1,4,2,142,7,At Risk,ANDREW,TAYLOR,M,"$50,000 ",Management
28986,2017-02-02,148,1,87.27839999999999,3,4,2,342,9,Needs Attention,CALEB,KING,M,"$60,000 ",Management
28991,2016-09-30,273,1,120.5842,1,4,2,142,7,At Risk,TIMOTHY,WARD,M,"$40,000 ",Professional
28992,2017-01-20,161,1,87.27839999999999,3,4,2,342,9,Needs Attention,DARREN,FERNANDEZ,M,"$40,000 ",Professional
28994,2017-01-28,153,1,49.98,3,4,1,341,8,Needs Attention,NOAH,HAYES,M,"$40,000 ",Professional
28995,2016-12-03,209,1,64.83,2,4,2,242,8,At Risk,ALEXANDRA,WRIGHT,F,"$40,000 ",Professional
28996,2017-02-17,133,1,87.27839999999999,3,4,2,342,9,Needs Attention,RACHEL,RIVERA,F,"$40,000 ",Professional
28998,2016-08-24,310,1,57.959999999999994,1,4,1,141,6,At Risk,KRISTINA,RODRIGUEZ,F,"$40,000 ",Professional
28999,2017-01-26,155,1,9.98,3,4,1,341,8,Needs Attention,EDWARD,MARTINEZ,,"$70,000 ",Management
29000,2016-08-24,310,1,14.56,1,4,1,141,6,At Risk,NATHAN,BAKER,M,"$70,000 ",Management
29001,2017-06-06,24,1,621.7015,5,4,3,543,12,Loyal Customers,CARL,NATH,M,"$70,000 ",Management
29002,2016-09-20,283,1,80.87,1,4,2,142,7,At Risk,HANNAH,WALKER,F,"$70,000 ",Professional
29003,2017-03-11,111,1,9.98,3,4,1,341,8,Needs Attention,VERONICA,PEREZ,F,"$70,000 ",Professional
29004,2016-11-28,214,1,742.35,2,4,3,243,9,At Risk,ANDREW,THOMAS,M,"$70,000 ",Management
29005,2016-09-06,297,1,69.99,1,4,2,142,7,At Risk,CAMERON,GONZALES,M,"$60,000 ",Professional
29006,2017-02-04,146,1,205.24,3,4,3,343,10,Needs Attention,CHRISTIAN,KUMAR,M,"$60,000 ",Professional
29007,2017-06-05,25,1,49.98,5,4,1,541,10,Loyal Customers,ELIJAH,PERRY,M,"$60,000 ",Professional
29009,2017-01-15,166,1,57.959999999999994,3,4,1,341,8,Needs Attention,STANLEY,ARUN,M,"$60,000 ",Management
29011,2016-12-24,188,1,770.3100000000001,2,4,3,243,9,At Risk,ALLISON,ROBERTS,F,"$70,000 ",Professional
29012,2017-04-25,66,1,87.27839999999999,4,4,2,442,10,Loyal Customers,JEREMIAH,TAYLOR,M,"$40,000 ",Skilled Manual
29013,2015-08-24,676,1,2181.5625,1,4,4,144,9,At Risk,EMMA,HALL,F,"$40,000 ",Skilled Manual
29014,2016-08-08,326,1,117.94,1,4,2,142,7,At Risk,RYAN,POWELL,M,"$60,000 ",Professional
29015,2016-11-25,217,1,49.98,2,4,1,241,7,At Risk,TRINITY,MURPHY,F,"$60,000 ",Professional
29018,2017-05-22,39,1,92.95,5,4,2,542,11,Loyal Customers,DREW,LUO,M,"$60,000 ",Professional
29019,2016-12-04,208,1,777.34,2,4,3,243,9,At Risk,ISAIAH,MORRIS,M,"$70,000 ",Professional
29020,2016-12-29,183,1,22.278399999999998,2,4,1,241,7,At Risk,JACKSON,YOUNG,M,"$80,000 ",Management
29021,2017-02-03,147,1,69.99,3,4,2,342,9,Needs Attention,WILLIAM,CLARK,M,"$60,000 ",Professional
29022,2017-04-02,89,1,88.96,4,4,2,442,10,Loyal Customers,SYDNEY,DIAZ,F,"$60,000 ",Professional
29023,2017-04-14,77,1,68.17,4,4,2,442,10,Loyal Customers,DALTON,CAMPBELL,M,"$60,000 ",Professional
29025,2016-08-27,307,1,54.559999999999995,1,4,1,141,6,At Risk,MIGUEL,HAYES,M,"$60,000 ",Professional
29026,2017-02-19,131,1,49.98,3,4,1,341,8,Needs Attention,SYDNEY,MITCHELL,F,"$40,000 ",Skilled Manual
29027,2017-06-17,13,1,573.6342,5,4,3,543,12,Loyal Customers,JACOB,WALKER,M,"$70,000 ",Professional
29028,2017-04-13,78,1,7.28,4,4,1,441,9,Loyal Customers,SAMUEL,PARKER,M,"$70,000 ",Skilled Manual
29029,2017-05-25,36,1,57.0762,5,4,1,541,10,Loyal Customers,MARCUS,BENNETT,M,"$70,000 ",Skilled Manual
29031,2017-05-13,48,1,92.06620000000001,5,4,2,542,11,Loyal Customers,BRANDON,CHEN,M,"$70,000 ",Skilled Manual
29032,2016-12-13,199,1,830.29,2,4,3,243,9,At Risk,TAYLOR,RAMIREZ,F,"$70,000 ",Skilled Manual
29033,2016-12-16,196,1,62.54,2,4,2,242,8,At Risk,NATALIE,COOPER,F,"$60,000 ",Professional
29034,2016-12-17,195,1,192.56,2,4,3,243,9,At Risk,JONATHAN,PATTERSON,M,"$60,000 ",Professional
29035,2017-06-18,12,1,53.97,5,4,1,541,10,Loyal Customers,ELIJAH,SCOTT,M,"$60,000 ",Skilled Manual
29037,2016-11-08,234,1,69.99,2,4,2,242,8,At Risk,BRANDON,LEWIS,M,"$60,000 ",Professional
29038,2017-06-21,9,1,16.55,5,4,1,541,10,Loyal Customers,VANESSA,HUGHES,F,"$60,000 ",Professional
29039,2017-05-01,60,1,14.97,4,4,1,441,9,Loyal Customers,XAVIER,HAYES,M,"$70,000 ",Professional
29040,2016-08-10,324,1,44.97,1,4,1,141,6,At Risk,COLLEEN,LIU,F,"$70,000 ",Professional
29041,2017-06-27,3,1,663.1135,5,4,3,543,12,Loyal Customers,CHARLES,COLLINS,M,"$80,000 ",Management
29042,2016-07-15,350,1,2456.61,1,4,4,144,9,At Risk,EDWARD,JACKSON,M,"$80,000 ",Management
29043,2016-07-20,345,1,2455.3484000000003,1,4,4,144,9,At Risk,LUKE,ALEXANDER,M,"$80,000 ",Management
29044,2016-12-06,206,1,742.35,2,4,3,243,9,At Risk,OLIVIA,WILSON,F,"$90,000 ",Management
29045,2016-10-26,247,1,91.6915,2,4,2,242,8,At Risk,ANNA,JONES,F,"$110,000 ",Management
29046,2017-01-18,163,1,83.53999999999999,3,4,2,342,9,Needs Attention,GABRIELLA,RICHARDSON,F,"$80,000 ",Management
